univ,docs,cites,top_papers,cpp,country,cluster,tier,sim_to_ECNU
NED UNIVERSITY OF ENGINEERING & TECHNOLOGY,538.0,6753.0,7.0,12.55,PAKISTAN,0,Type-0,-0.8299002105295686
NELSON MANDELA UNIVERSITY,2643.0,42091.0,33.0,15.928713583049564,SOUTH AFRICA,0,Type-0,-0.7027977149467319
NEMOURS ALFRED I. DUPONT HOSPITAL FOR CHILDREN,1230.0,30748.0,19.0,25.0,USA,0,Type-0,-0.8055294717928165
NEMOURS CHILDRENS HLTH SYST,184.0,4483.0,3.0,24.36,nan,0,Type-0,-0.854175776351218
NEMOURS CHILDRENS HOSP,504.0,11893.0,16.0,23.6,nan,0,Type-0,-0.834981730853159
NENCKI INSTITUTE OF EXPERIMENTAL BIOLOGY OF THE POLISH ACADEMY OF SCIENCES,1303.0,41507.0,19.0,31.85543361473523,POLAND,0,Type-0,-0.8057249981383693
NEOMA BUSINESS SCHOOL,144.0,3817.0,6.0,26.51,FRANCE,0,Type-0,-0.8555483522547934
NEPAL ACADEMY OF SCIENCE & TECHNOLOGY (NAST),21.0,16099.0,6.0,766.62,NEPAL,0,Type-0,-0.6616536305069081
NEPAL DEV SOC,97.0,29967.0,16.0,308.94,nan,0,Type-0,-0.989407953030015
NEPAL HLTH RES COUNCIL,114.0,37872.0,48.0,332.21,nan,0,Type-0,-0.9565468677214698
NEPEAN HOSPITAL,1003.0,24112.0,17.0,24.04,AUSTRALIA,0,Type-0,-0.8164704842746686
NERC BRITISH ANTARCTIC SURVEY,2826.0,75414.0,65.0,26.685916489738144,ENGLAND,0,Type-0,-0.6062498824666337
NERC BRITISH GEOLOGICAL SURVEY,2596.0,70045.0,40.0,26.98430662557781,ENGLAND,0,Type-0,-0.6829109188508947
NERC NATIONAL CENTRE FOR ATMOSPHERIC SCIENCE,1781.0,75922.0,90.0,42.628686131386864,ENGLAND,0,Type-0,-0.6300077965998714
NERC NATIONAL CENTRE FOR EARTH OBSERVATION,338.0,13299.0,18.0,39.35,ENGLAND,0,Type-0,-0.8545147509633936
NERC NATIONAL OCEANOGRAPHY CENTRE,4217.0,132976.0,136.0,31.531849656153664,ENGLAND,0,Type-0,0.11740431151176275
NESMEYANOV INSTITUTE OF ORGANOELEMENT COMPOUNDS,3824.0,41698.0,8.0,10.9,RUSSIA,0,Type-0,-0.6360832143744919
NESTLE RESEARCH CENTER,971.0,30809.0,24.0,31.726735324407827,SWITZERLAND,0,Type-0,-0.8183172852965207
NESTLE SA,1099.0,35004.0,28.0,31.853348498635125,SWITZERLAND,0,Type-0,-0.8086813735863456
NETAJI SUBHAS UNIVERSITY OF TECHNOLOGY,1411.0,16176.0,13.0,11.46082919914954,INDIA,0,Type-0,-0.7929222937244885
NETHERLANDS CANCER INSTITUTE,8280.0,418727.0,477.0,50.56989371980676,NETHERLANDS,0,Type-0,0.8508372202222172
NETHERLANDS COMPREHENS CANC ORG,720.0,19028.0,22.0,26.43,nan,0,Type-0,-0.8253927601055004
NETHERLANDS COMPREHENS CANC ORG IKNL,861.0,20278.0,16.0,23.55,nan,0,Type-0,-0.8224896108699269
NETHERLANDS HEART INST,540.0,14710.0,15.0,27.24,nan,0,Type-0,-0.8381837462114504
NETHERLANDS INSTITUTE FOR HEALTH SERVICES RESEARCH,1105.0,17514.0,9.0,15.849176470588235,NETHERLANDS,0,Type-0,-0.8116926141615788
NETHERLANDS INSTITUTE FOR NEUROSCIENCE (NIN-KNAW),1139.0,38405.0,35.0,33.71837576821774,NETHERLANDS,0,Type-0,-0.8006184534769235
NETHERLANDS INSTITUTE OF ECOLOGY (NIOO-KNAW),1897.0,78636.0,86.0,41.45645756457564,NETHERLANDS,0,Type-0,-0.6301598341974932
NETHERLANDS INTERDISCIPLINARY DEMOGRAPHIC INSTITUTE (NIDI-KNAW),318.0,4231.0,1.0,13.31,NETHERLANDS,0,Type-0,-0.8409072999356222
NETHERLANDS LEPROSY RELIEF,11.0,5965.0,3.0,542.27,nan,0,Type-0,-0.8396565430940087
NETHERLANDS NATIONAL INSTITUTE FOR PUBLIC HEALTH & THE ENVIRONMENT,5342.0,191036.0,131.0,35.76196181205541,NETHERLANDS,0,Type-0,0.4959895797465843
NETHERLANDS ORGANIZATION APPLIED SCIENCE RESEARCH,3467.0,91769.0,64.0,26.468081915200464,NETHERLANDS,0,Type-0,-0.5118277479870522
NEUROPSYCHIATRIC RESEARCH INSTITUTE,180.0,7116.0,1.0,39.53,USA,0,Type-0,-0.8700864201402442
NEUROSCIENCE RESEARCH AUSTRALIA,2554.0,73771.0,50.0,28.88479248238058,AUSTRALIA,0,Type-0,-0.6668086022420161
NEVADA DIV PUBL & BEHAV HLTH,21.0,36746.0,17.0,1749.8100000000002,nan,0,Type-0,-0.3235371421559865
NEVADA SYSTEM OF HIGHER EDUCATION (NSHE),19541.0,394580.0,288.0,20.193411800829026,USA,0,Type-0,0.9722824831915354
NEVSEHIR HACI BEKTAS VELI UNIVERSITY,200.0,3834.0,4.0,19.17,TURKIYE,0,Type-0,-0.8480357448511237
NEW CROSS HOSPITAL,389.0,10617.0,12.0,27.29,ENGLAND,0,Type-0,-0.8452516383050378
NEW ENGLAND CANC SPECIALISTS,20.0,4294.0,4.0,214.7,nan,0,Type-0,-0.9910537503174676
NEW HORIZONS CLIN RES,11.0,7582.0,4.0,689.27,nan,0,Type-0,-0.7236130086101719
NEW JERSEY DEPARTMENT OF HEALTH & SENIOR SERVICES,159.0,4291.0,5.0,26.99,USA,0,Type-0,-0.8562422265978299
NEW JERSEY INSTITUTE OF TECHNOLOGY,4398.0,107454.0,80.0,24.432419281491587,USA,0,Type-0,-0.2746297073878314
NEW MEXICO CLINICAL RESEARCH & OSTEOPOROSIS CENTER,78.0,5065.0,5.0,64.94,USA,0,Type-0,-0.8949753435480255
NEW MEXICO DEPARTMENT OF HEALTH,90.0,6526.0,13.0,72.51,USA,0,Type-0,-0.8975579011492891
NEW MEXICO INSTITUTE OF MINING TECHNOLOGY,1029.0,21695.0,15.0,21.081943634596694,USA,0,Type-0,-0.8145454714913073
NEW MEXICO STATE UNIVERSITY,4238.0,74153.0,49.0,17.498657385559227,USA,0,Type-0,-0.4908117726806707
NEW SOUTH WALES HLTH,47.0,8072.0,4.0,171.74,nan,0,Type-0,-0.9755502993356718
NEW TOKYO HOSP,389.0,5148.0,3.0,13.23,nan,0,Type-0,-0.8375850770175839
NEW VALLEY UNIV,184.0,3818.0,1.0,20.75,nan,0,Type-0,-0.8518187485740578
NEW YORK ACAD SCI,45.0,6214.0,7.0,138.09,nan,0,Type-0,-0.9547281848457994
NEW YORK ACADEMY OF MEDICINE,192.0,7477.0,7.0,38.94,USA,0,Type-0,-0.8659008652780164
NEW YORK BLOOD CENTER,422.0,14214.0,10.0,33.68227488151659,USA,0,Type-0,-0.8518675441810852
NEW YORK BOTANICAL GARDEN,721.0,12221.0,18.0,16.95,USA,0,Type-0,-0.819754232246314
NEW YORK CITY DEPARTMENT OF HEALTH & MENTAL HYGIENE,771.0,19011.0,21.0,24.656575875486382,USA,0,Type-0,-0.8227310069997489
NEW YORK CONSORTIUM EVOLUTIONARY PRIMATOL,112.0,2144.0,2.0,19.140000000000004,nan,0,Type-0,-0.8515938795422014
NEW YORK EYE & EAR INFIRMARY OF MOUNT SINAI,671.0,11254.0,5.0,16.77,USA,0,Type-0,-0.8308766437169702
NEW YORK GENOME CTR,604.0,100296.0,74.0,166.05112582781456,nan,0,Type-0,-0.8564269539272481
NEW YORK MED CTR,11.0,8166.0,8.0,742.36,nan,0,Type-0,-0.6820563513684482
NEW YORK MEDICAL COLLEGE,3306.0,105458.0,99.0,31.898103448275858,USA,0,Type-0,-0.3584716476209398
NEW YORK STATE PSYCHIATRY INSTITUTE,4996.0,146107.0,141.0,29.243486789431543,USA,0,Type-0,0.3376706179499343
NEW YORK STRUCT BIOL CTR,168.0,7593.0,6.0,45.2,nan,0,Type-0,-0.87328725786414
NEW YORK UNIVERSITY,64072.0,2016618.0,1818.0,31.475149519290795,USA,2,Type-2,0.9815099666152323
NEW YORK UNIVERSITY ABU DHABI,1496.0,44679.0,49.0,29.86413101604278,UNITED ARAB EMIRATES,0,Type-0,-0.7589093823364953
NEW YORK UNIVERSITY TANDON SCHOOL OF ENGINEERING,1349.0,32097.0,36.0,23.791601186063755,USA,0,Type-0,-0.7816906299193809
NEW ZEALAND INSTITUTE FOR PLANT & FOOD RESEARCH LTD,2086.0,44983.0,45.0,21.56276605944391,NEW ZEALAND,0,Type-0,-0.7246733101831457
NEWARK BETH ISRAEL MEDICAL CENTER,288.0,10177.0,11.0,35.34,USA,0,Type-0,-0.8570209434604098
NEWCASTLE FREEMAN HOSPITAL,1982.0,78325.0,99.0,39.52,ENGLAND,0,Type-0,-0.5738844599778293
NEWCASTLE UNIV,47.0,4751.0,6.0,101.09,nan,0,Type-0,-0.9269766368890708
NEWCASTLE UNIVERSITY - UK,33628.0,1042519.0,927.0,31.001089270845725,ENGLAND,2,Type-2,0.9835381728209664
NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,3647.0,134895.0,175.0,36.985100082259386,ENGLAND,0,Type-0,0.21255576371755983
NEWMARKET CARDIOL RES GRP,10.0,4553.0,5.0,455.3,nan,0,Type-0,-0.9075411041142845
NEWPATH PARTNERS LLC,1.0,5740.0,1.0,5740.0,nan,3,Type-3,-0.16883557984946113
NEWTON WELLESLEY HOSPITAL,483.0,8762.0,1.0,18.14,USA,0,Type-0,-0.8405606318808346
NEWTOWN CLIN RES CTR,9.0,7472.0,4.0,830.22,nan,0,Type-0,-0.6316284963566631
NEWYORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,474.0,11323.0,8.0,23.89,USA,0,Type-0,-0.842010740040845
NEWYORK-PRESBYTERIAN HOSPITAL,19205.0,532061.0,694.0,27.705673001822447,USA,0,Type-0,0.9595672044210656
NEYSHABUR UNIV MED SCI,348.0,12048.0,21.0,34.62192528735632,nan,0,Type-0,-0.8468727627222357
NG TENG FONG GEN HOSP,475.0,5112.0,7.0,10.76,nan,0,Type-0,-0.8300820392241921
NGEE ANN POLYTECH,334.0,23543.0,27.0,70.48748502994012,nan,0,Type-0,-0.8796791535980981
NGUYEN TAT THANH UNIVERSITY (NTTU),1890.0,96732.0,97.0,51.18128571428571,VIETNAM,0,Type-0,-0.567020859224002
NHIS ILSAN HOSPITAL,1547.0,18853.0,5.0,12.19,SOUTH KOREA,0,Type-0,-0.7930574264665566
NHS BLOOD & TRANSPLANT,737.0,20812.0,31.0,28.239999999999995,nan,0,Type-0,-0.8176568007824658
NHS BLOOD & TRANSPLANT (NHSBT),254.0,9839.0,13.0,38.74,ENGLAND,0,Type-0,-0.8600640389843036
NHS DUMFRIES GALLOWAY,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
NHS ENGLAND,328.0,4390.0,7.0,13.38,nan,0,Type-0,-0.8368305612150628
NHS GRAMPIAN,277.0,5228.0,6.0,18.87,nan,0,Type-0,-0.8443233828360137
NHS GREATER GLASGOW & CLYDE,2064.0,91025.0,111.0,44.1,nan,0,Type-0,-0.4942211550221838
NHS LANARKSHIRE,124.0,9036.0,5.0,72.87,nan,0,Type-0,-0.901279184606763
NHS LOTHIAN,611.0,13804.0,17.0,22.587888707037646,nan,0,Type-0,-0.8297075514208382
NHS NATIONAL SERVICES SCOTLAND,259.0,31464.0,22.0,121.48,SCOTLAND,0,Type-0,-0.9346852434697415
NHS NORTH WEST LONDON,28.0,7851.0,22.0,280.39,nan,0,Type-0,-0.9913608340194346
NHS TAYSIDE,78.0,8144.0,4.0,104.41,nan,0,Type-0,-0.9301050185709093
NIAB,156.0,3511.0,7.0,22.51,nan,0,Type-0,-0.8505963100935171
NICCOLO CUSANO ONLINE UNIVERSITY,394.0,7916.0,1.0,20.09,ITALY,0,Type-0,-0.8451169957190144
NICKLAUS CHILDRENS HOSP,475.0,6696.0,6.0,14.1,nan,0,Type-0,-0.8339481942954977
NICOLAE TESTEMITANU STATE UNIVERSITY OF MEDICINE & PHARMACY,223.0,9916.0,10.0,44.47,MOLDOVA,0,Type-0,-0.8686685899350077
NICOLAUS COPERNICUS ASTRONOMICAL CENTER OF THE POLISH ACADEMY OF SCIENCES,1622.0,95096.0,82.0,58.63190505548705,POLAND,0,Type-0,-0.6559370322084359
NICOLAUS COPERNICUS UNIVERSITY,8554.0,124550.0,80.0,14.560291091886837,POLAND,0,Type-0,0.3553394050257259
NIELS BOHR INSTITUTE,7092.0,283769.0,347.0,40.01385363790186,DENMARK,0,Type-0,0.8328880576785805
NIGDE OMER HALISDEMIR UNIVERSITY,1129.0,15343.0,15.0,13.592019486271036,TURKIYE,0,Type-0,-0.8044730621079897
NIGERIAN INST MED RES,151.0,5186.0,11.0,34.34,nan,0,Type-0,-0.8598668039464501
NIH CLINICAL CENTER (CC),2348.0,83461.0,93.0,35.54807069846678,USA,0,Type-0,-0.5533225038586216
NIH DIVISION OF CANCER CONTROL & POPULATION SCIENCES,1249.0,59221.0,79.0,47.41914331465172,USA,0,Type-0,-0.7197542272922011
NIH DIVISION OF CANCER TREATMENT & DIAGNOSIS,512.0,26458.0,42.0,51.68,USA,0,Type-0,-0.8376539102294585
NIH EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT (NICHD),5630.0,187100.0,126.0,33.23263232682061,USA,0,Type-0,0.5023204451270636
NIH FOGARTY INTERNATIONAL CENTER (FIC),466.0,26043.0,29.0,55.88890557939914,USA,0,Type-0,-0.8581245889984325
NIH NATIONAL CANCER INSTITUTE (NCI),24782.0,1115854.0,1035.0,45.02481478492453,USA,2,Type-2,0.9358704526469449
NIH NATIONAL CANCER INSTITUTE- DIVISION OF CANCER EPIDEMIOLOGY & GENETICS,3777.0,170030.0,159.0,45.01923749007149,USA,0,Type-0,0.3052184844174441
NIH NATIONAL CENTER FOR ADVANCING TRANSLATIONAL SCIENCES (NCATS),676.0,27925.0,26.0,41.31019230769231,USA,0,Type-0,-0.8378986730033758
NIH NATIONAL EYE INSTITUTE (NEI),1220.0,64195.0,38.0,52.617647540983604,USA,0,Type-0,-0.8015168505006703
NIH NATIONAL HEART LUNG & BLOOD INSTITUTE (NHLBI),7004.0,384065.0,374.0,54.8332467161622,USA,0,Type-0,0.8324383999951874
NIH NATIONAL HUMAN GENOME RESEARCH INSTITUTE (NHGRI),3074.0,193011.0,166.0,62.79016590761224,USA,0,Type-0,0.2902003476243578
NIH NATIONAL INSTITUTE OF ALLERGY & INFECTIOUS DISEASES (NIAID),10528.0,448055.0,352.0,42.562171352583576,USA,0,Type-0,0.919877504941988
NIH NATIONAL INSTITUTE OF ARTHRITIS & MUSCULOSKELETAL & SKIN DISEASES (NIAMS),1150.0,65653.0,72.0,57.08897391304348,USA,0,Type-0,-0.7500217739419073
NIH NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING (NIBIB),588.0,63089.0,50.0,107.29566326530613,USA,0,Type-0,-0.8793333228866915
NIH NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH (NIDCR),889.0,38443.0,22.0,43.24656917885264,USA,0,Type-0,-0.8332301866613302
NIH NATIONAL INSTITUTE OF DIABETES & DIGESTIVE & KIDNEY DISEASES (NIDDK),4683.0,209006.0,165.0,44.63319880418535,USA,0,Type-0,0.5571527565138845
NIH NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH SCIENCES (NIEHS),4181.0,191438.0,116.0,45.786429083951205,USA,0,Type-0,0.2448257538590757
NIH NATIONAL INSTITUTE OF MENTAL HEALTH (NIMH),3876.0,158558.0,146.0,40.90941692466459,USA,0,Type-0,0.22208889046762437
NIH NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS & STROKE (NINDS),3842.0,170050.0,144.0,44.257511712649666,USA,0,Type-0,0.2517905731456856
NIH NATIONAL INSTITUTE OF NURSING RESEARCH (NINR),230.0,6882.0,9.0,29.92,USA,0,Type-0,-0.8546197778504557
NIH NATIONAL INSTITUTE ON AGING (NIA),5794.0,294335.0,248.0,50.802214359682424,USA,0,Type-0,0.7818875798414611
NIH NATIONAL INSTITUTE ON ALCOHOL ABUSE & ALCOHOLISM (NIAAA),1681.0,72902.0,80.0,43.367334919690656,USA,0,Type-0,-0.673882617669708
NIH NATIONAL INSTITUTE ON DEAFNESS & OTHER COMMUNICATION DISORDERS (NIDCD),415.0,36096.0,19.0,86.97963855421688,USA,0,Type-0,-0.8984505312121862
NIH NATIONAL INSTITUTE ON DRUG ABUSE (NIDA),2680.0,93450.0,86.0,34.86789552238806,USA,0,Type-0,-0.5270913897192804
NIH NATIONAL INSTITUTE ON MINORITY HEALTH & HEALTH DISPARITIES (NIMHD),502.0,11740.0,21.0,23.389999999999997,USA,0,Type-0,-0.8305902429745466
NIH NATIONAL LIBRARY OF MEDICINE (NLM),1342.0,123478.0,129.0,92.00815201192252,USA,0,Type-0,-0.42542896319176987
NIH OFFICE OF THE DIRECTOR,288.0,28786.0,15.0,99.95041666666667,USA,0,Type-0,-0.9175769703450186
NIHON UNIVERSITY,6584.0,83277.0,38.0,12.646010024301336,JAPAN,0,Type-0,-0.18699994914986914
NIHR BRISTOL BIOMED RES CTR,74.0,11595.0,7.0,156.69,nan,0,Type-0,-0.9672055079486827
NIHR LEICESTER BIOMED RES CTR,200.0,7081.0,18.0,35.41,nan,0,Type-0,-0.8543926676446457
NIHR MUSCULOSKELETAL BIOMED RES CTR,2.0,5742.0,2.0,2871.0,nan,3,Type-3,-0.24667625136235297
NIIGATA CANC CTR HOSP,607.0,13346.0,17.0,21.99,nan,0,Type-0,-0.8292583660489569
NIIGATA UNIVERSITY,8111.0,160252.0,91.0,19.758725188016275,JAPAN,0,Type-0,0.4911030481251071
NIKOLAEV INSTITUTE OF INORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES,2907.0,28619.0,4.0,9.84,RUSSIA,0,Type-0,-0.715698373155786
NILE UNIVERSITY,345.0,6165.0,6.0,17.87,EGYPT,0,Type-0,-0.8414052019614101
NILU,859.0,37227.0,39.0,43.33694994179279,NORWAY,0,Type-0,-0.8180000214897509
NINGBO 2 HOSP,494.0,4483.0,2.0,9.07,nan,0,Type-0,-0.8312366608638954
"NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING, CAS",10416.0,290887.0,232.0,27.925625960061446,CHINA MAINLAND,0,Type-0,0.9493548798919766
NINGBO UNIVERSITY,26179.0,368751.0,300.0,14.087429237174836,CHINA MAINLAND,0,Type-0,0.9360207962895755
NINGBO UNIVERSITY OF TECHNOLOGY,2269.0,31804.0,25.0,14.017465843984134,CHINA MAINLAND,0,Type-0,-0.7386274556382306
NINGXIA MEDICAL UNIVERSITY,4101.0,53488.0,41.0,13.04173616191173,CHINA MAINLAND,0,Type-0,-0.5526443128236083
NINGXIA UNIVERSITY,6298.0,85437.0,58.0,13.562449984121944,CHINA MAINLAND,0,Type-0,-0.14727102138583553
NIPPON DENTAL UNIVERSITY,662.0,7228.0,3.0,10.92,JAPAN,0,Type-0,-0.8271658848828148
NIPPON MEDICAL SCHOOL,4555.0,85324.0,69.0,18.73486937431394,JAPAN,0,Type-0,-0.3634753322473841
NIRMA UNIVERSITY,666.0,12732.0,12.0,19.119249249249247,INDIA,0,Type-0,-0.8284417818694425
NIROO RES INST,204.0,4089.0,4.0,20.04,nan,0,Type-0,-0.8487810630276357
NISHTAR MED UNIV,73.0,19708.0,11.0,269.97,nan,0,Type-0,-0.9986402621725042
NISUS RES,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
NIZAM'S INSTITUTE OF MEDICAL SCIENCES,255.0,10208.0,8.0,40.03,INDIA,0,Type-0,-0.8645600016241433
NIZO FOOD RESEARCH,125.0,4431.0,1.0,35.45,NETHERLANDS,0,Type-0,-0.8677055748410174
NMSM GOVT COLL KALPETTA,5.0,4780.0,5.0,956.0,nan,0,Type-0,-0.566484885944165
NNAMDI AZIKIWE UNIV,349.0,5326.0,9.0,15.26,nan,0,Type-0,-0.8366748843659026
NO ORGANIZATION,1.0,4632.0,1.0,4632.0,nan,3,Type-3,-0.18746619022051617
NOAKHALI SCIENCE & TECHNOLOGY UNIVERSITY (NSTU),264.0,5802.0,9.0,21.98,BANGLADESH,0,Type-0,-0.8457424145484052
NOBLE RESEARCH INSTITUTE,377.0,13882.0,11.0,36.82,USA,0,Type-0,-0.8557547960955921
NOFER INSTITUTE OF OCCUPATIONAL MEDICINE,511.0,7446.0,4.0,14.574951076320938,POLAND,0,Type-0,-0.8345997391673604
NOFIMA,1040.0,21397.0,21.0,20.574173076923078,NORWAY,0,Type-0,-0.8087133830750327
NOKIA BELL LABS,648.0,16759.0,17.0,25.866851851851855,USA,0,Type-0,-0.8316270441072032
NOKIA CORPORATION,1425.0,36015.0,36.0,25.270350877192982,FINLAND,0,Type-0,-0.7787856452000291
NONCOMMUN DIS RES CTR,1.0,4621.0,1.0,4621.0,nan,3,Type-3,-0.18769736210024693
NONCOMMUNICABLE DIS REESEARCH CTR,1.0,4632.0,1.0,4632.0,nan,3,Type-3,-0.18746619022051617
NONCOMMUNICABLE DIS RES CTR,21.0,20341.0,16.0,968.62,nan,0,Type-0,-0.5366253297724897
NONCOMMUNICABLE DIS RES CTR NCDRC,23.0,5803.0,17.0,252.3,nan,0,Type-0,-0.9943016766134801
NONPUBL HEALTHCARE CTR NASZ LEKARZ,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
NORD TRONDELAG HOSP TRUST,254.0,4299.0,2.0,16.93,nan,0,Type-0,-0.8455855062356454
NORD UNIVERSITY,1948.0,28876.0,26.0,14.824168377823408,NORWAY,0,Type-0,-0.756738329677364
NORDIC BIOSCIENCE,284.0,8645.0,7.0,30.440000000000005,DENMARK,0,Type-0,-0.8548611452893409
NORDIC INSTITUTE FOR THEORETICAL PHYSICS,1104.0,30735.0,36.0,27.84,SWEDEN,0,Type-0,-0.796483488192634
NORDSJAELLANDS HOSP,598.0,10319.0,8.0,17.26,nan,0,Type-0,-0.8317641052452966
NORFOLK & NORWICH UNIVERSITY HOSPITAL,936.0,25752.0,32.0,27.51,ENGLAND,0,Type-0,-0.8081125656879461
NORFOLK & NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1639.0,45660.0,65.0,27.86,ENGLAND,0,Type-0,-0.718636033142306
NORMANDIE UNIV,23943.0,446618.0,318.0,18.652676774004927,nan,0,Type-0,0.9671472503224753
NORRIS COTTON CANCER CENTER,495.0,20921.0,16.0,42.26,USA,0,Type-0,-0.8537510309849116
NORTH BRISTOL NHS TRUST,1531.0,40378.0,55.0,26.37,ENGLAND,0,Type-0,-0.7447998694282505
NORTH CAROLINA A&T STATE UNIVERSITY,794.0,14330.0,10.0,18.050478589420656,USA,0,Type-0,-0.8244973527839233
NORTH CAROLINA MUSEUM NAT SCI,383.0,8751.0,7.0,22.848825065274152,nan,0,Type-0,-0.8444725951933661
NORTH CAROLINA STATE UNIVERSITY,37750.0,865471.0,612.0,22.925896953642383,USA,2,Type-2,0.9886067031052143
NORTH CHINA ELECTRIC POWER UNIVERSITY,22109.0,421828.0,306.0,19.08140983309964,CHINA MAINLAND,0,Type-0,0.969448909580045
NORTH CHINA INSTITUTE SCIENCE & TECHNOLOGY,424.0,5983.0,2.0,14.11,CHINA MAINLAND,0,Type-0,-0.83801003742494
NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY,5364.0,78923.0,66.0,14.713622296793437,CHINA MAINLAND,0,Type-0,-0.27242349357352647
NORTH CHINA UNIVERSITY OF TECHNOLOGY,1370.0,16995.0,15.0,12.41,CHINA MAINLAND,0,Type-0,-0.7937494700544612
NORTH CHINA UNIVERSITY OF WATER RESOURCES & ELECTRIC POWER,2816.0,28200.0,19.0,10.01073153409091,CHINA MAINLAND,0,Type-0,-0.7091593514420464
NORTH DAKOTA STATE UNIVERSITY FARGO,6458.0,110972.0,78.0,17.18312790337566,USA,0,Type-0,0.061078311112253515
NORTH ESTONIA MED CTR,246.0,6305.0,12.0,25.63,nan,0,Type-0,-0.8477666072043201
NORTH ESTONIA MED CTR FDN,48.0,9276.0,7.0,193.25,nan,0,Type-0,-0.9850550855817408
NORTH KARELIAN CTR PUBL HLTH,3.0,5201.0,2.0,1733.67,nan,0,Type-0,-0.3533833643281526
NORTH KHORASAN UNIVERSITY OF MEDICAL SCIENCES,232.0,4967.0,4.0,21.41,IRAN,0,Type-0,-0.8493488257595594
NORTH MANCHESTER GEN HOSP,144.0,11344.0,9.0,78.78,nan,0,Type-0,-0.9044940414994727
NORTH MIDDLESEX UNIV HOSP,152.0,7101.0,7.0,46.72,nan,0,Type-0,-0.8746454182762952
NORTH MINZU UNIVERSITY,2102.0,36640.0,53.0,17.43244053282588,CHINA MAINLAND,0,Type-0,-0.7097254167433328
NORTH MYRTLE BEACH FAMILY PRACTICE,8.0,7467.0,4.0,933.38,nan,0,Type-0,-0.5762730146454915
NORTH RHINE WESTPHALIA NRW CTR HLTH,2.0,11332.0,2.0,5666.0,nan,3,Type-3,-0.16868140990908076
NORTH SHORE HOSP,416.0,14882.0,18.0,35.77,nan,0,Type-0,-0.8484277368357677
NORTH SHORE UNIV HLTH SYST,116.0,5346.0,3.0,46.09,nan,0,Type-0,-0.8771644092339955
NORTH SHORE UNIVERSITY HOSPITAL,1793.0,35944.0,30.0,20.05,USA,0,Type-0,-0.7629889778605446
NORTH SICHUAN MEDICAL UNIVERSITY,2616.0,20693.0,13.0,7.91,CHINA MAINLAND,0,Type-0,-0.7284238008092082
NORTH SOUTH UNIVERSITY (NSU),677.0,15307.0,40.0,22.612200886262926,BANGLADESH,0,Type-0,-0.8031177540608587
NORTH TEES & HARTLEPOOL NHS FDN TRUST,81.0,8357.0,5.0,103.17,nan,0,Type-0,-0.9287286383905187
NORTH TEXAS ENDOCRINE CTR,11.0,7521.0,4.0,683.73,nan,0,Type-0,-0.7276751007300581
NORTH UNIVERSITY OF CHINA,9112.0,135632.0,118.0,14.882245390693592,CHINA MAINLAND,0,Type-0,0.5867671145055603
NORTH WEST ANGLIA NHS FDN TRUST,90.0,8013.0,8.0,89.03,nan,0,Type-0,-0.9153099992982294
NORTH WEST UNIV,7.0,8199.0,3.0,1171.2899999999997,nan,0,Type-0,-0.4799365776931293
NORTH WEST UNIVERSITY - SOUTH AFRICA,9996.0,240235.0,248.0,24.03272408963585,SOUTH AFRICA,0,Type-0,0.9415574673146946
NORTH YORK GENERAL HOSPITAL,502.0,10212.0,13.0,20.34,CANADA,0,Type-0,-0.8341652404127934
NORTH ZEALAND UNIV HOSP,83.0,4646.0,4.0,55.980000000000004,nan,0,Type-0,-0.8869372660337089
NORTH-WESTERN STATE MEDICAL UNIVERSITY NAMED AFTER I.I. MECHNIKOV,399.0,8970.0,10.0,22.48,RUSSIA,0,Type-0,-0.8416091207025294
NORTHAMPTON GEN HOSP,164.0,15481.0,12.0,94.4,nan,0,Type-0,-0.9170786370324348
NORTHEAST AGRICULTURAL UNIVERSITY - CHINA,11893.0,225622.0,279.0,18.97194147818044,CHINA MAINLAND,0,Type-0,0.9485630765368325
NORTHEAST ELECTRIC POWER UNIVERSITY,3467.0,47756.0,82.0,13.774946639746178,CHINA MAINLAND,0,Type-0,-0.5178242865954747
NORTHEAST FORESTRY UNIVERSITY - CHINA,11858.0,187020.0,159.0,15.77263703828639,CHINA MAINLAND,0,Type-0,0.8331300772867619
"NORTHEAST INSTITUTE OF GEOGRAPHY & AGROECOLOGY, CAS",4116.0,75752.0,79.0,18.403248299319728,CHINA MAINLAND,0,Type-0,-0.4100290281139185
